time,voltage,rul
23390,3.681204218,5160
23400,3.678263726,5150
23410,3.68111792,5140
23420,3.680668499,5130
23430,3.679547592,5120
23440,3.679083838,5110
23450,3.678103642,5100
23460,3.678345657,5090
23470,3.679173193,5080
23480,3.677927241,5070
23490,3.677174089,5060
23500,3.678447977,5050
23510,3.677300867,5040
23520,3.676188152,5030
23530,3.67736022,5020
23540,3.678149624,5010
23550,3.676975064,5000
23560,3.675994794,4990
23570,3.674856185,4980
23580,3.67575493,4970
23590,3.676084585,4960
23600,3.677726542,4950
23610,3.67503487,4940
23620,3.672467978,4930
23630,3.675657786,4920
23640,3.675648974,4910
23650,3.674636882,4900
23660,3.673290773,4890
23670,3.673249781,4880
23680,3.672513136,4870
23690,3.671597886,4860
23700,3.673281365,4850
23710,3.670274244,4840
23720,3.672190738,4830
23730,3.67105041,4820
23740,3.671732537,4810
23750,3.670430495,4800
23760,3.670403231,4790
23770,3.67140555,4780
23780,3.668823618,4770
23790,3.671120316,4760
23800,3.670805629,4750
23810,3.670129232,4740
23820,3.6700722,4730
23830,3.667785493,4720
23840,3.669612315,4710
23850,3.669840681,4700
23860,3.6710427,4690
23870,3.668568743,4680
23880,3.669735002,4670
23890,3.669090429,4660
23900,3.667653565,4650
23910,3.666847801,4640
23920,3.666446132,4630
23930,3.666242685,4620
23940,3.666839926,4610
23950,3.666737778,4600
23960,3.667816706,4590
23970,3.668181913,4580
23980,3.667253016,4570
23990,3.665809599,4560
24000,3.665429445,4550
24010,3.666382217,4540
24020,3.66450476,4530
24030,3.663168637,4520
24040,3.665783853,4510
24050,3.66523328,4500
24060,3.664203123,4490
24070,3.664953626,4480
24080,3.6644227,4470
24090,3.663269189,4460
24100,3.663332598,4450
24110,3.66307513,4440
24120,3.664713627,4430
24130,3.662690212,4420
24140,3.660573465,4410
24150,3.662494705,4400
24160,3.662012869,4390
24170,3.662309243,4380
24180,3.661002237,4370
24190,3.659670424,4360
24200,3.660026215,4350
24210,3.65911933,4340
24220,3.661032271,4330
24230,3.659974703,4320
24240,3.658218848,4310
24250,3.658610528,4300
24260,3.658677128,4290
24270,3.659950696,4280
24280,3.659410992,4270
24290,3.656315131,4260
24300,3.657334958,4250
24310,3.658593635,4240
24320,3.658694173,4230
24330,3.657324895,4220
24340,3.657275618,4210
24350,3.657101246,4200
24360,3.656596822,4190
24370,3.657932771,4180
24380,3.655273122,4170
24390,3.656947912,4160
24400,3.655678636,4150
24410,3.659005668,4140
24420,3.655758907,4130
24430,3.653899492,4120
24440,3.655290623,4110
24450,3.656072966,4100
24460,3.654135338,4090
24470,3.654798273,4080
24480,3.654281081,4070
24490,3.654078167,4060
24500,3.65587522,4050
24510,3.654756459,4040
24520,3.65314107,4030
24530,3.653448793,4020
24540,3.653265144,4010
24550,3.654999517,4000
24560,3.653428172,3990
24570,3.652833261,3980
24580,3.653721313,3970
24590,3.653038836,3960
24600,3.652831647,3950
24610,3.653045709,3940
24620,3.650978172,3930
24630,3.650741788,3920
24640,3.650101313,3910
24650,3.651305143,3900
24660,3.651666956,3890
24670,3.651960796,3880
24680,3.651738994,3870
24690,3.649770393,3860
24700,3.651433872,3850
24710,3.650204518,3840
24720,3.650255096,3830
24730,3.64841813,3820
24740,3.650820349,3810
24750,3.648197558,3800
24760,3.650006739,3790
24770,3.649223543,3780
24780,3.649143814,3770
24790,3.649775718,3760
24800,3.646741971,3750
24810,3.646831221,3740
24820,3.648239134,3730
24830,3.649458377,3720
24840,3.648904159,3710
24850,3.647985998,3700
24860,3.64565336,3690
24870,3.648260336,3680
24880,3.647295057,3670
24890,3.64815823,3660
24900,3.64644535,3650
24910,3.646929658,3640
24920,3.64600996,3630
24930,3.648447834,3620
24940,3.645770232,3610
24950,3.646689444,3600
24960,3.646898432,3590
24970,3.647008621,3580
24980,3.646246195,3570
24990,3.645672602,3560
25000,3.644511908,3550
25010,3.644367063,3540
25020,3.64372319,3530
25030,3.644131036,3520
25040,3.645207493,3510
25050,3.645069005,3500
25060,3.644394298,3490
25070,3.644983634,3480
25080,3.642501351,3470
25090,3.643297082,3460
25100,3.641840348,3450
25110,3.642717664,3440
25120,3.643228739,3430
25130,3.641753597,3420
25140,3.642423716,3410
25150,3.643979645,3400
25160,3.642883342,3390
25170,3.640315076,3380
25180,3.642903883,3370
25190,3.642272078,3360
25200,3.641264264,3350
25210,3.63994827,3340
25220,3.64011349,3330
25230,3.641652244,3320
25240,3.640479,3310
25250,3.641113497,3300
25260,3.641442523,3290
25270,3.641590397,3280
25280,3.642514688,3270
25290,3.639559162,3260
25300,3.640043075,3250
25310,3.641054245,3240
25320,3.640149339,3230
25330,3.638667866,3220
25340,3.639759558,3210
25350,3.638965565,3200
25360,3.640572056,3190
25370,3.638947497,3180
25380,3.639286965,3170
25390,3.638414705,3160
25400,3.639726016,3150
25410,3.638636289,3140
25420,3.63750232,3130
25430,3.638318521,3120
25440,3.639476705,3110
25450,3.638441238,3100
25460,3.638162138,3090
25470,3.638171293,3080
25480,3.635886147,3070
25490,3.639197591,3060
25500,3.638279756,3050
25510,3.636658517,3040
25520,3.637085174,3030
25530,3.635217462,3020
25540,3.635285141,3010
25550,3.636790146,3000
25560,3.634293507,2990
25570,3.636019398,2980
25580,3.636259624,2970
25590,3.635077013,2960
25600,3.63471372,2950
25610,3.633909722,2940
25620,3.633755528,2930
25630,3.633527953,2920
25640,3.63474964,2910
25650,3.63547543,2900
25660,3.632489233,2890
25670,3.635028091,2880
25680,3.633667261,2870
25690,3.633446267,2860
25700,3.634601761,2850
25710,3.632367181,2840
25720,3.63307605,2830
25730,3.633784421,2820
25740,3.631799801,2810
25750,3.632813766,2800
25760,3.632848485,2790
25770,3.629820786,2780
25780,3.632157976,2770
25790,3.631455038,2760
25800,3.631661549,2750
25810,3.631841127,2740
25820,3.63132496,2730
25830,3.631120057,2720
25840,3.630855309,2710
25850,3.631252433,2700
25860,3.629607179,2690
25870,3.629292763,2680
25880,3.629393496,2670
25890,3.628082782,2660
25900,3.629606077,2650
25910,3.629537234,2640
25920,3.628355598,2630
25930,3.628316382,2620
25940,3.628272515,2610
25950,3.629214927,2600
25960,3.628110742,2590
25970,3.627491519,2580
25980,3.628926198,2570
25990,3.627060294,2560
26000,3.624965664,2550
26010,3.626511758,2540
26020,3.625409798,2530
26030,3.625451811,2520
26040,3.626546541,2510
26050,3.62528622,2500
26060,3.624947483,2490
26070,3.62485012,2480
26080,3.624497349,2470
26090,3.623792734,2460
26100,3.623148002,2450
26110,3.624201708,2440
26120,3.62351467,2430
26130,3.622983493,2420
26140,3.621618222,2410
26150,3.623674185,2400
26160,3.62212402,2390
26170,3.621716846,2380
26180,3.621908315,2370
26190,3.621249462,2360
26200,3.620619897,2350
26210,3.619620477,2340
26220,3.619561538,2330
26230,3.618936422,2320
26240,3.618992061,2310
26250,3.617284422,2300
26260,3.620853476,2290
26270,3.61831022,2280
26280,3.619536208,2270
26290,3.617123794,2260
26300,3.614857113,2250
26310,3.616149473,2240
26320,3.617814549,2230
26330,3.615458996,2220
26340,3.614326697,2210
26350,3.61475642,2200
26360,3.612502942,2190
26370,3.611515291,2180
26380,3.613954497,2170
26390,3.611401331,2160
26400,3.611532818,2150
26410,3.610791632,2140
26420,3.61068587,2130
26430,3.610136586,2120
26440,3.60988344,2110
26450,3.608411164,2100
26460,3.610534086,2090
26470,3.608599288,2080
26480,3.606496742,2070
26490,3.607475629,2060
26500,3.606197998,2050
26510,3.603381263,2040
26520,3.605426936,2030
26530,3.602972337,2020
26540,3.605127407,2010
26550,3.603156355,2000
26560,3.602677836,1990
26570,3.602198544,1980
26580,3.599232344,1970
26590,3.59957189,1960
26600,3.59875606,1950
26610,3.599534188,1940
26620,3.598762974,1930
26630,3.59743637,1920
26640,3.599242363,1910
26650,3.595669851,1900
26660,3.594202029,1890
26670,3.595429163,1880
26680,3.593894458,1870
26690,3.592579764,1860
26700,3.591756811,1850
26710,3.590279972,1840
26720,3.589815441,1830
26730,3.590207533,1820
26740,3.588680479,1810
26750,3.588061913,1800
26760,3.587530615,1790
26770,3.586434999,1780
26780,3.584783182,1770
26790,3.583816497,1760
26800,3.584066506,1750
26810,3.58226371,1740
26820,3.581259239,1730
26830,3.580706573,1720
26840,3.579176662,1710
26850,3.578855043,1700
26860,3.576367609,1690
26870,3.57641536,1680
26880,3.57679108,1670
26890,3.572774623,1660
26900,3.571888987,1650
26910,3.571195772,1640
26920,3.568571451,1630
26930,3.56945326,1620
26940,3.566117797,1610
26950,3.56776906,1600
26960,3.564694234,1590
26970,3.565236518,1580
26980,3.562264766,1570
26990,3.561512027,1560
27000,3.561829894,1550
27010,3.560712619,1540
27020,3.556716662,1530
27030,3.555276707,1520
27040,3.555142996,1510
27050,3.553395534,1500
27060,3.551225147,1490
27070,3.549295071,1480
27080,3.549485985,1470
27090,3.548163825,1460
27100,3.547517937,1450
27110,3.544641284,1440
27120,3.54308774,1430
27130,3.541919798,1420
27140,3.539691121,1410
27150,3.537785479,1400
27160,3.53565962,1390
27170,3.533170135,1380
27180,3.533093697,1370
27190,3.529160631,1360
27200,3.528817166,1350
27210,3.528809057,1340
27220,3.5265279,1330
27230,3.523973215,1320
27240,3.524378669,1310
27250,3.520034999,1300
27260,3.517922188,1290
27270,3.515628643,1280
27280,3.512549202,1270
27290,3.511239358,1260
27300,3.510560993,1250
27310,3.508880472,1240
27320,3.507063606,1230
27330,3.504442869,1220
27340,3.500953851,1210
27350,3.497805084,1200
27360,3.496277943,1190
27370,3.495248394,1180
27380,3.491670801,1170
27390,3.488658377,1160
27400,3.487100075,1150
27410,3.48512987,1140
27420,3.481946604,1130
27430,3.478268193,1120
27440,3.478313823,1110
27450,3.475012257,1100
27460,3.471024116,1090
27470,3.468968085,1080
27480,3.465606383,1070
27490,3.463635071,1060
27500,3.458486177,1050
27510,3.45622191,1040
27520,3.454750169,1030
27530,3.451488765,1020
27540,3.44856482,1010
27550,3.445921908,1000
27560,3.440785466,990
27570,3.438046855,980
27580,3.433857924,970
27590,3.431345265,960
27600,3.429567693,950
27610,3.425423341,940
27620,3.42215059,930
27630,3.418267809,920
27640,3.414015419,910
27650,3.411092259,900
27660,3.408167296,890
27670,3.403941089,880
27680,3.400251798,870
27690,3.397326361,860
27700,3.394264307,850
27710,3.38821985,840
27720,3.384661031,830
27730,3.381877329,820
27740,3.377130849,810
27750,3.371779866,800
27760,3.366802809,790
27770,3.364776129,780
27780,3.35975618,770
27790,3.354132724,760
27800,3.351668063,750
27810,3.346219723,740
27820,3.341594628,730
27830,3.337064291,720
27840,3.331327578,710
27850,3.327736923,700
27860,3.323539201,690
27870,3.318413053,680
27880,3.312348441,670
27890,3.307492632,660
27900,3.300287154,650
27910,3.294710737,640
27920,3.288988753,630
27930,3.284447775,620
27940,3.279875837,610
27950,3.272649746,600
27960,3.268556968,590
27970,3.261613603,580
27980,3.25668843,570
27990,3.250079982,560
28000,3.243762061,550
28010,3.23628556,540
28020,3.230796732,530
28030,3.22499602,520
28040,3.217058969,510
28050,3.210337114,500
28060,3.203415974,490
28070,3.198269687,480
28080,3.189616573,470
28090,3.183397694,460
28100,3.175536405,450
28110,3.16565819,440
28120,3.160236822,430
28130,3.152585222,420
28140,3.14443255,410
28150,3.135200815,400
28160,3.129052174,390
28170,3.121045849,380
28180,3.110422342,370
28190,3.102275923,360
28200,3.094631944,350
28210,3.085903221,340
28220,3.07543107,330
28230,3.067221582,320
28240,3.057744869,310
28250,3.046039646,300
28260,3.03888934,290
28270,3.027908982,280
28280,3.017004171,270
28290,3.006731453,260
28300,2.997274782,250
28310,2.983178196,240
28320,2.97416567,230
28330,2.963333561,220
28340,2.952236256,210
28350,2.939635376,200
28360,2.926462172,190
28370,2.915236083,180
28380,2.901386717,170
28390,2.889023419,160
28400,2.877117261,150
28410,2.860617794,140
28420,2.848141564,130
28430,2.831553247,120
28440,2.818368004,110
28450,2.803913664,100
28460,2.787925458,90
28470,2.772613096,80
28480,2.755074347,70
28490,2.736901709,60
28500,2.720036716,50
28510,2.700894445,40
28520,2.681361256,30
28530,2.660409382,20
28540,2.640212754,10
28550,2.616197834,0
